889,3094.08,2664.52,2202.5556,1081.8043,1.2913,1.4334,0.0082,-0.0027,0.9503,0.0,8.4286,404.3613,9.0113,12.390999999999998,1.4082,-5819.75,-4834.0,-329.75,1.2535,70.2111,2.6333,3.5124,84.3947,8.897,49.858,0.0,0.0,70.0,142.8373,1.2506,0.0,4.59,-2.5955,352.7845,120.2418,12.4141,22.5955,1.1832,50.9977,150.2224,0.0,-0.0384,-0.0072,-0.0191,0.0497,0.0261,-0.021,-0.0302,-0.0222,6.8868,0.1328,0.0,2.3971,0.9877,1829.7017,0.1634,8692.18,0.0723,0.0003,0.0027,0.0001,0.0001,0.0,0.0233,0.0,-0.0869,-0.0115,-0.1249,-0.034,0.0,0.465,0.9496,0.0,767.8407,0.9904,59.7525,0.6004,0.9637,6.3317,15.8,6.369,2.842,0.0473,0.555,44.6472,136.0,186.1,189.8,57.8999,363.242,0.0,9.12,0.0033,0.0889,0.0519,0.0645,0.0,6.207000000000001,4.922,0.0179,0.28,0.0438,0.0,0.0,551.0,273.0,5064.0,1155.0,3.7,1.4,0.16,0.516,0.3954,0.0786,0.3279999999999999,0.7288,0.7456,0.1479,0.96,0.0,0.0,19.69,0.492,15.81,31.706,0.4292,0.0,23.914,0.0,0.0,0.0,0.0,0.0,0.0,0.299,16.82,7.3,19.604,0.1002,0.0543,0.033,0.0403,0.0887,0.1325,0.1057,0.0515,6.0496,0.0042,0.0774,0.0016,110.756,0.053,1186.2998,0.0,0.0303,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0046,0.0,0.0,0.0,0.0,0.0,0.0278,109.0219,0.0014,0.0246,0.2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,8.49,2.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.8624,0.0,0.0,73.6418,104.758,350.2654,53.1646,0.0,0.0,0.0,0.0,58.6309,0.0,0.0,0.0,0.0,0.0,0.0,281.261,135.4912,18.9371,0.0,261.1075,748.9655,173.0013,81.1273,339.278,630.9524,350.5804,231.721,0.0,0.0,790.7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133,0.0107,0.0031,1.0085,2.02,0.9984,0.3869,266.328,0.2092,504.9173,2.2656,438.87,0.0122,0.5016,0.0112,0.0122,0.0131,107.5257,-1
890,3071.05,2642.15,2200.9889,1054.524,1.383,1.4532,0.0049,-0.0048,0.9685,0.0,7.9718,407.377,9.0486,12.4996,1.4285,-5767.25,-4805.75,3909.0,1.2717,70.0222,2.5444,3.44,85.4838,8.7401,49.9369,78.53,2.821,70.0,142.7164,1.2898,0.0,4.59,-4.9018,352.0091,117.8145,16.1773,24.9018,0.9936,161.6455,151.0586,0.0,-0.0161,-0.0039,-0.0218,0.0592,0.0152,-0.0262,-0.0149,-0.0106,6.8422,0.1388,0.0,2.4445,0.9647,1872.8737,0.2227,8905.76,-0.0439,0.0095,-0.0062,-0.0001,0.0,0.0,-0.0046,0.0,0.0128,-0.011,-0.3714,-0.1729,0.0,0.4574,0.9364,0.0,764.1577,0.9905,59.3096,0.6071,0.9735,6.167999999999999,15.8,6.369,2.842,0.0473,0.555,44.6472,78.0,177.2,175.9,56.7,252.891,0.0,6.43,0.0039,0.1522,0.0534,0.0438,0.0,4.382,8.702,0.0075,0.21,0.0342,0.0,0.0,1030.0,566.0,6168.0,24861.0,2.2,1.9,0.214,0.7140000000000001,0.612,0.0979,0.1828,0.4433,0.6483,0.1249,0.885,0.0,0.0,20.01,0.583,14.34,33.21,0.1887,0.0,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.299,23.5,5.17,119.624,0.0677,0.0307,0.0221,0.0291,0.0916,0.0817,0.0944,0.0693,4.6261,0.0028,0.0638,0.0103,191.9133,0.1628,915.3008,0.0,0.052,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0045,0.0,0.0,0.0,0.0,0.0,0.0185,92.8259,0.0012,0.0243,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,8.49,2.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.4264,0.0,54.9686,128.3463,635.9939,74.6725,0.0,0.0,0.0,0.0,19.653,0.0,0.0,0.0,0.0,0.0,0.0,105.4711,145.2656,15.4183,0.0,420.0078,792.2581,101.26,49.1347,602.6316,311.8321,633.557,655.3191,0.0,549.9009,326.7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133,0.0107,0.0031,0.8035,0.87,0.9238,0.3031,264.272,0.0877,533.2873,2.3473,10.93,0.0,0.4973,0.0139,0.0122,0.0131,107.5257,-1
891,3074.96,2448.82,2315.2667,2360.1325,1.1259,1.4017,0.0003,0.0041,0.9689,0.0,4.5881,418.3801,8.9012,12.5484,1.4097,-5476.5,-5148.25,-28.75,1.2828,67.5556,3.1333,3.4983,84.6838,9.0425,49.2507,0.0,0.0,70.0,126.4036,1.4067,0.0,4.571000000000001,0.7636,356.1809,107.1673,17.1809,19.2364,0.9986,110.3551,0.0,0.0,-0.0118,0.0125,-0.0087,0.0189,0.0029,-0.0195,-0.0177,0.0123,6.9147,0.1351,0.0,2.4483,0.952,1866.4193,0.1932,8680.12,0.0,0.0021,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.9236,0.0,736.3565,0.9905,59.2198,0.5969,0.9813,6.0962,15.86,3.5410000000000004,2.884,0.0,0.8201,35.3652,176.0,154.2,74.5,101.8,209.7002,0.0,2.3,0.0048,0.1045,0.0752,0.0489,0.0,4.328,12.111,0.0094,0.24,0.0486,0.0,0.0,856.0,282.0,9789.0,1862.0,1.9,1.1,0.113,0.373,0.5365,0.0788,0.3461,0.5934,0.8211,0.3103,0.213,0.0,0.0,18.5,0.166,6.2,23.887,0.1187,0.0,35.604,0.0,0.0,0.0,0.0,0.0,0.0,0.28,17.44,4.57,76.047,0.0695,0.0722,0.0247,0.0614,0.0644,0.0811,0.0873,0.0525,5.5098,0.0024,0.0287,0.0546,130.1387,0.0433,593.0,0.0,0.0111,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,50.5405,0.0007,0.0272,0.2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,18.02,4.4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3312,190.1423,0.0,35.1064,0.0,0.0,0.0,0.0,16.7686,0.0,0.0,0.0,0.0,0.0,0.0,598.4524,101.508,9.9668,0.0,591.1749,579.9197,283.908,325.298,0.0,414.8338,493.918,428.5714,0.0,517.7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123,0.0058,0.0018,0.5529,1.07,1.0442,0.5682,261.4,0.1226,532.5027,2.4053,7.54,0.0226,0.508,0.0127,0.0226,0.0196,87.0971,-1
892,3001.95,2598.22,2213.2111,2070.7147,1.9705,1.5475,-0.0087,-0.0093,0.9653,0.0,5.5861,401.5585,9.5651,12.550999999999998,1.3703,-5345.25,-3996.0,-600.5,1.2815,69.0556,2.6,3.2561,85.3967,8.7635,49.4027,81.43,2.594,70.0,133.6345,1.3102,0.0,4.553999999999999,-2.7845,346.8491,110.85,15.0755,22.7845,0.8806,93.8753,0.0,0.0,-0.0075,0.0008,0.0729,0.0674,0.0069999999999999,0.0302,-0.0232,0.0258,7.042000000000001,0.1334,0.1172,2.4559,0.991,1927.518,0.163,8962.4899,-0.021,0.0018,0.0003,-0.0001,-0.0001,0.0,-0.0679,0.0,-0.0163,-0.0112,0.0157,-0.0425,0.9767,0.0,0.9575,0.0,779.0569,0.9908,60.5249,0.6043,0.9815,6.1911,15.89,3.365,2.95,-0.4258,0.7965,43.3555,87.0,76.5,118.6,45.6001,555.2009,0.0,3.96,0.0028,0.0843,0.0511,0.0339,0.0,4.512,11.857,0.0175,0.27,0.0301,0.0,0.0,886.0,542.0,2020.0,3059.0,1.9,1.6,0.156,0.465,0.6023,0.2033,0.3113,0.5658,0.8636,0.2246,0.487,0.0,0.0,19.26,0.527,7.06,23.234,0.1192,0.0,106.724,0.0,0.0,0.0,0.0,0.0,0.0,0.223,20.02,8.75,62.06399999999999,0.0855,0.0524,0.0488,0.0123,0.0917,0.069,0.151,0.0441,3.1386,0.0107,0.0878,0.0013,122.323,0.0291,1032.7998,0.0,0.0069,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0034,0.0,0.0,0.0,0.0,0.0016,0.0,107.0623,0.001,0.0333,0.3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497,24.787,5.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.6734,363.5389,0.0,80.77199999999999,50.5506,509.4088,61.5385,0.0,0.0,0.0,0.0,67.0275,0.0,0.0,0.0,0.0,0.0,0.0,314.2344,132.7985,12.4586,0.0,0.0,0.0,66.8951,18.256,0.0,228.2878,649.4624,171.09599999999998,0.0,387.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7942,372.6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172,0.0073,0.002,0.8784,0.92,0.9544,0.3069,264.272,0.0877,529.2209,1.9102,7.98,0.0201,0.4997,0.0177,0.0201,0.0067,33.2533,-1
893,3197.43,2405.62,2171.5,1028.444,0.7899,1.3481,-0.0025,0.015,0.9795,0.0,7.6389,405.9059,8.9461,12.5376,1.4216,-5250.75,-3212.25,-2609.5,1.283,68.8667,2.2333,3.387,83.7179,8.7015,49.3782,80.86,2.617,70.0,133.51,1.2027,0.0,4.652,-2.4709,350.9546,111.0391,14.2836,22.4709,0.8668,125.1797,0.0,0.0,-0.0395,0.0085,-0.0507,-0.0008,0.0244,-0.0227,-0.0213,0.0025,7.7081,0.1371,0.1139,2.375,0.9871,1767.1722,0.2088,9096.1301,0.0116,-0.0002,0.0014,0.0001,0.0,0.0,0.0102,0.0001,-0.0544,-0.0135,-0.0375,-0.0362,0.9763,0.4624,0.9441,0.0,780.1029,0.9642,56.5781,0.6029,0.9592,6.3315,15.86,3.5410000000000004,2.884,0.0,0.8201,35.3652,195.0,170.5,139.5,59.5,390.657,0.0,9.22,0.0031,0.1258,0.0481,0.049,0.0,3.614,13.769,0.0045,0.22,0.0752,0.0,0.0,293.0,484.0,454.0,4696.0,2.4,1.1,0.1969999999999999,0.462,0.6979,0.0527,0.3866,0.6513,0.8747,0.2134,0.346,0.0,0.0,21.81,0.524,7.88,22.668000000000003,0.523,0.0,34.539,0.0,0.0,0.0,0.0,0.0,0.0,0.226,20.39,7.0,94.239,0.1111,0.0461,0.0261,0.03,0.0689,0.1279,0.0713,0.0507,4.4109,0.0041,0.0821,0.0021,108.8723,0.2608,524.4004,0.0,0.0141,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0053,0.0,0.0,0.0,0.0,0.0016,0.019,56.6733,0.0037,0.0243,0.2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,18.02,4.4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0755,0.0,47.3104,14.1334,179.9578,49.2537,0.0,0.0,0.0,0.0,72.8696,0.0,0.0,0.0,0.0,0.0,0.0,283.2965,142.7506,12.667,0.0,281.0879,540.7625,51.4793,0.0,282.4494,563.4361,334.7418,0.0,0.0,0.0,903.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.0084,0.0022,0.5681,0.75,0.9984,0.3869,247.738,0.3866,535.9636,2.2026,6.77,0.0242,0.502,0.0127,0.0242,0.0094,38.9642,-1
894,3001.6,2500.26,2171.5,1028.444,0.7899,1.4521,-0.0124,-0.0099,0.969,0.0,7.999,401.9265,9.8208,12.478,1.3944,-5777.0,-4371.75,1492.5,1.2502,75.3556,2.1667,3.3239,83.4448,8.5571,49.6077,78.29,2.7910000000000004,70.0,139.3973,1.1184,0.0,4.569,-3.2718,352.0909,116.1255,9.8176,23.2718,1.0432,121.2175,0.0,0.0,-0.0449,-0.0033,-0.0255,0.076,0.0139999999999999,-0.0409,-0.0266,-0.0223,7.5585,0.1307,0.1119,2.4187,0.99,1792.4735,0.2001,8435.53,-0.0043,0.0001,0.0026,-0.0001,0.0,0.0,-0.0112,-0.0004,-0.0302,-0.0136,-0.0268,-0.021,0.9774,0.4648,0.9287,0.0,734.6362,0.9642,56.085,0.6062,0.9663,6.4595,15.81,3.886,3.23,0.0,0.7759,37.028,128.0,176.4,103.1,59.5,390.657,0.0,9.22,0.0031,0.1056,0.0299,0.0395,0.0,4.203,14.158,0.011,0.18,0.0367,0.0,0.0,497.0,594.0,1364.0,5177.0,1.9,1.6,0.158,0.7829999999999999,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,0.0,0.0,16.21,0.918,13.87,31.563,0.1398,0.0,12.437,0.0,0.0,0.0,0.0,0.0,0.0,0.322,13.15,7.75,101.614,0.0615,0.0369,0.0291,0.0158,0.0495,0.0642,0.0911,0.1317,2.662,0.0034,0.0301,0.0011,122.1359,0.0363,575.5005,0.0,0.0154,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0052,0.0,0.0,0.0,0.0,0.001,0.0166,58.8446,0.0037,0.0279,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,8.77,4.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.2506,397.9849,0.0,52.5441,31.2003,346.8677,73.8462,0.0,0.0,0.0,0.0,21.271,0.0,0.0,0.0,0.0,0.0,0.0,236.8714,133.9432,18.1731,0.0,137.1046,0.0,114.1176,20.7826,352.6269,157.0642,342.4812,590.5830000000001,0.0,0.0,361.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119,0.0088,0.0028,0.8035,0.87,0.9984,0.3869,264.272,0.0877,532.0973,2.1448,9.6,0.0,0.5014,0.0127,0.0242,0.0094,38.9642,-1
895,2956.77,2518.5,2187.4111,1942.3069,1.1864,1.4113,0.0108,0.0062,0.9664,0.0,6.356,399.9257,10.2551,12.5106,1.4065,-5327.75,-3668.5,-210.75,1.274,70.3556,2.7,3.4628,84.7176,8.7373,49.4402,80.63,2.919,70.0,124.7573,1.4032,0.0,4.602,2.1136,352.7809,106.8709,13.0654,17.8864,0.9406,122.522,0.0,0.0,0.0114,0.0185,-0.0431,0.0134,0.0169,-0.0355,-0.0268,-0.0103,7.8098,0.1335,0.0,2.4547,0.9647,1872.8737,0.2026,8670.6599,0.0065,0.0002,-0.0012,-0.0003,0.0,0.0,0.0121,-0.0003,-0.0412,-0.012,-0.0334,0.0815,0.0,0.4501,0.94,0.0,662.5107,0.9907,58.5564,0.5905,0.958,6.3444,15.81,3.886,3.23,0.0,0.7759,37.028,140.0,42.6,37.5,48.2998,701.7551,0.0,7.38,0.0035,0.0579999999999999,0.0594,0.0527,0.0,4.379,15.101,0.0057,0.23,0.0292,0.0,0.0,625.0,227.0,684.0,603.0,1.8,0.9,0.103,0.67,0.4973,0.0719,0.2865,0.5837,0.7506,0.2337,0.391,0.0,0.0,17.21,0.258,4.65,25.136,0.0853,0.0,33.404,0.0,0.0,0.0,0.0,0.0,0.0,1.02,21.57,1.83,50.918,0.1006,0.0641,0.0325,0.0223,0.0692,0.0803,0.0918,0.0277,3.385,0.0022,0.0315,0.0103,191.9133,0.0532,1048.6997,0.0,0.0149,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0064,0.0,0.0,0.0,0.0,0.0,0.2109,135.1126,0.0005,0.0149,0.2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,8.77,4.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0468,845.7372,0.0,68.8955,18.6452,286.121,33.3333,0.0,0.0,0.0,0.0,17.0983,0.0,0.0,0.0,0.0,0.0,0.0,86.5806,165.0923,10.0808,0.0,884.3956,346.0189,75.4936,166.108,409.4675,225.879,342.2181,268.2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0063,0.002,0.0,0.0,0.9581,0.3369,264.272,0.0877,530.5682,2.1417,10.87,0.0338,0.5003,0.0175,0.0338,0.0069,20.3091,-1
896,3013.86,2527.2,2195.6667,1333.7299,1.0772,1.5241,-0.0025,-0.0096,0.9363,0.0,7.2371,401.3557,10.2349,12.5967,1.4157,-5213.0,-3859.25,9055.5,1.3033,72.5778,1.7889,3.4333,84.9173,9.131,49.9058,76.72,3.312,70.0,129.08,1.0044,0.0,4.61,3.9291,359.5627,113.0091,10.6332,16.0709,1.1367,89.2131,0.0,0.0,0.0059,-0.0211,-0.0193,-0.0124,0.0098,-0.0258,-0.0194,0.0323,7.4291,0.1448,0.1144,2.3732,0.986,1809.8301,0.1997,8997.1301,0.0074,-0.0028,0.0021,0.0001,0.0001,0.0,-0.0046,0.0,-0.0415,-0.0118,0.0523,-0.0632,0.9796,0.4553,0.9602,0.0,783.0876,0.9908,59.5967,0.596,0.9802,6.4251,15.81,3.886,3.23,0.0,0.7759,37.028,101.0,67.3,97.4,46.1001,439.851,0.0,15.05,0.0037,0.0655,0.0614,0.0507,0.0,2.817,12.713,0.022,0.28,0.0235,0.0,0.0,735.0,338.0,2866.0,5773.0,2.6,1.3,0.11,0.294,0.6062,0.1798,0.3413,0.5555,0.6778,0.2857,1.039,0.0,0.0,19.92,0.233,4.82,25.071,0.075,0.0,21.233,0.0,0.0,0.0,0.0,0.0,0.0,0.255,15.66,7.3,47.899,0.0957,0.0454,0.0316,0.0278,0.0547,0.1029,0.0882,0.0348,2.7707,0.0015,0.1196,0.0024,138.887,0.0221,694.3994,0.0,0.0121,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0057,0.0,0.0,0.0,0.0,0.0029,0.0217,75.9038,0.0012,0.0244,0.5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,8.77,4.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.1585,0.0,38.9245,74.2631,63.7513,72.6708,0.0,0.0,0.0,0.0,16.6104,0.0,0.0,0.0,0.0,0.0,0.0,185.7936,147.2745,11.6715,0.0,0.0,215.4211,163.9429,223.7425,559.9488,399.6117,455.814,107.6566,0.0,435.0562,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1144,0.0084,0.0024,1.3794,1.0,1.0169,0.5697,261.572,0.1321,533.8955,2.3306,9.64,0.0,0.4977,0.0104,0.0338,0.0069,20.3091,-1
897,2950.92,2439.59,2213.5111,1183.4356,0.7531,1.3882,0.0008,0.005,0.9497,0.0,7.4576,409.5266,9.0831,12.5484,1.4023,-5138.75,-2996.6667,-11705.333,1.3030000000000002,70.5111,2.4556,3.4057,83.7179,8.7015,49.3782,80.86,2.617,70.0,130.8555,1.2753,0.0,4.59,-0.5336,357.0646,110.3218,11.3091,20.5336,0.9851,105.8757,0.0,0.0,0.0229,0.0045,-0.0169,-0.0177,0.0071,-0.0276,-0.015,0.0167,7.5618,0.1307,0.1139,2.4222,0.9697,1815.178,0.1962,8692.35,-0.0573,0.0022,-0.0036,0.0001,0.0001,0.0,0.0381,-0.0002,0.0233,-0.0139999999999999,0.0193,-0.0508,0.9769,0.4699,0.9493,0.0,739.1567,0.9919,58.5492,0.6152,0.9809,6.234,15.77,6.888999999999999,3.991,0.0473,0.6423,39.4846,128.0,122.8,65.4,69.7998,431.246,0.0,6.62,0.0042,0.0695,0.0431,0.0636,0.0,4.648,16.792,0.0121,0.24,0.0607,0.0,0.0,538.0,407.0,17359.0,12074.0,2.2,1.1,0.152,0.335,0.6979,0.0527,0.3866,0.6513,0.8747,0.2134,0.346,0.0,0.0,19.8,0.306,6.12,22.215,0.4167,0.0,31.652,0.0,0.0,0.0,0.0,0.0,0.0,0.276,17.28,6.82,88.851,0.0652,0.0602,0.0301,0.059,0.0861,0.1119999999999999,0.074,0.0553,3.2359,0.0034,0.0657,0.0047,112.0873,0.0335,952.9004,0.0,0.0142,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0,0.0,0.0,0.0,0.0022,0.0289,122.994,0.0004,0.034,0.2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779,16.631,4.1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3254,579.2769999999999,103.1496,44.7964,0.0,0.0,0.0,0.0,72.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.7976,11.1628,0.0,284.6385,0.0,177.8434,333.3333,0.0,405.4299,493.3333,331.1377,0.0,651.0029,398.6254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0806,819.5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.0069,0.002,0.0,0.0,0.9895,0.285,264.272,0.0877,530.6746,2.0193,10.8,0.0,0.5087,0.0117,0.0338,0.0069,20.3091,-1
898,2948.09,2480.05,2200.9889,1054.524,1.383,1.4463,0.0073,0.0046,0.9652,0.0,9.9572,412.7251,9.4618,12.5429,1.4034,-5406.75,-4730.5,-159.75,1.306,75.9444,2.6111,3.4213,83.4448,8.5571,49.6077,78.29,2.7910000000000004,70.0,133.8973,1.095,0.0,4.591,-1.1836,353.3173,112.7136,9.1736,21.1836,1.4687,213.9842,0.0,0.0,0.0023,0.0055,0.0053,0.0677,0.009,-0.0108,-0.0006,0.0246,7.4342,0.1346,0.0,2.4469,0.9915,1791.7535,0.2403,8765.58,-0.0289,0.0014,0.0007,-0.0001,0.0,0.0,-0.0428,0.0,-0.0188,-0.0122,-0.0954,-0.0141,0.0,0.4629999999999999,0.9486,0.0,739.7936,0.9913,58.4372,0.5994,0.9605,6.3004,15.77,6.888999999999999,3.991,0.0473,0.6423,39.4846,144.0,90.5,57.6,56.7,252.891,0.0,6.43,0.0039,0.1018,0.0552,0.0559,0.0,3.996,18.8,0.0066,0.22,0.0524,0.0257,2159.5,180.0,343.0,1799.0,701.0,3.2,1.8,0.085,0.512,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,0.0,0.0,15.22,0.71,4.84,24.267,0.1575,0.0,20.108,0.0,0.0,0.0,0.0,0.0,0.0,0.2789999999999999,16.15,4.74,61.256,0.0709,0.0545,0.0947,0.0337,0.044,0.0769,0.0686,0.0685,5.0286,0.0064,0.0244,0.0007,98.5042,0.0856,2167.0,0.0,0.02,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0064,0.0,0.0,0.0,0.0,0.0,0.0146,220.4727,0.0007,0.027,0.1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779,16.631,4.1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.9412,0.0,0.0,40.1318,38.0298,438.8106,68.9362,0.0,0.0,0.0,0.0,35.1425,0.0,0.0,0.0,0.0,0.0,0.0,400.4608,176.0488,7.0703,0.0,0.0,986.4253,0.0,49.7784,488.2108,712.0369999999999,0.0,278.4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.0094,0.0024,0.5151,0.96,0.9984,0.3869,264.272,0.0877,531.3346,2.2421,8.49,0.0,0.5015,0.0126,0.0338,0.0069,20.3091,-1
